codigo_departamento,departamento,codigo_municipio,municipio,anio,poblacion_total
27,Chocó,27491,Nóvita,2005,7518
27,Chocó,27495,Nuquí,2005,10296
27,Chocó,27580,Río Iró,2005,8305
27,Chocó,27600,Río Quito,2005,3055
27,Chocó,27615,Riosucio,2005,27966
27,Chocó,27660,San José del Palmar,2005,4958
27,Chocó,27745,Sipí,2005,2474
27,Chocó,27787,Tadó,2005,14081
27,Chocó,27800,Unguía,2005,10659
27,Chocó,27810,Unión Panamericana,2005,7520
41,Huila,41001,Neiva,2005,307365
41,Huila,41006,Acevedo,2005,20548
41,Huila,41013,Agrado,2005,7868
41,Huila,41016,Aipe,2005,13670
41,Huila,41020,Algeciras,2005,21028
41,Huila,41026,Altamira,2005,3663
41,Huila,41078,Baraya,2005,8237
41,Huila,41132,Campoalegre,2005,29210
41,Huila,41206,Colombia,2005,8351
41,Huila,41244,Elías,2005,3647
41,Huila,41298,Garzón,2005,60676
41,Huila,41306,Gigante,2005,23011
41,Huila,41319,Guadalupe,2005,15193
41,Huila,41349,Hobo,2005,6648
41,Huila,41357,Íquira,2005,8271
41,Huila,41359,Isnos,2005,21115
41,Huila,41378,La Argentina,2005,10519
41,Huila,41396,La Plata,2005,50997
41,Huila,41483,Nátaga,2005,5675
41,Huila,41503,Oporapa,2005,9671
41,Huila,41518,Paicol,2005,5667
41,Huila,41524,Palermo,2005,22320
41,Huila,41530,Palestina,2005,9042
41,Huila,41548,Pital,2005,12362
41,Huila,41551,Pitalito,2005,97084
41,Huila,41615,Rivera,2005,19341
41,Huila,41660,Saladoblanco,2005,9185
41,Huila,41668,San Agustín,2005,28335
41,Huila,41676,Santa María,2005,9625
41,Huila,41770,Suaza,2005,16457
41,Huila,41791,Tarqui,2005,15225
41,Huila,41797,Tesalia,2005,9304
41,Huila,41799,Tello,2005,11497
41,Huila,41801,Teruel,2005,7489
41,Huila,41807,Timaná,2005,19396
41,Huila,41872,Villavieja,2005,7157
41,Huila,41885,Yaguará,2005,6914
44,La Guajira,44001,Riohacha,2005,137204
44,La Guajira,44035,Albania,2005,19517
44,La Guajira,44078,Barrancas,2005,25203
44,La Guajira,44090,Dibulla,2005,23028
44,La Guajira,44098,Distracción,2005,11397
44,La Guajira,44110,El Molino,2005,6697
44,La Guajira,44279,Fonseca,2005,33838
44,La Guajira,44378,Hatonuevo,2005,15105
44,La Guajira,44420,La Jagua del Pilar,2005,2728
44,La Guajira,44430,Maicao,2005,125992
44,La Guajira,44560,Manaure,2005,56484
44,La Guajira,44650,San Juan del Cesar,2005,41147
44,La Guajira,44847,Uribia,2005,111677
44,La Guajira,44855,Urumita,2005,11065
44,La Guajira,44874,Villanueva,2005,24636
47,Magdalena,47001,Santa Marta,2005,394687
47,Magdalena,47030,Algarrobo,2005,12052
47,Magdalena,47053,Aracataca,2005,32619
47,Magdalena,47058,Ariguaní,2005,27337
47,Magdalena,47161,Cerro de San Antonio,2005,8405
47,Magdalena,47170,Chibolo,2005,15720
47,Magdalena,47189,Ciénaga,2005,111663
47,Magdalena,47205,Concordia,2005,9202
47,Magdalena,47245,El Banco,2005,54393
47,Magdalena,47258,El Piñón,2005,16864
47,Magdalena,47268,El Retén,2005,16503
47,Magdalena,47288,Fundación,2005,54990
47,Magdalena,47318,Guamal,2005,22736
47,Magdalena,47460,Nueva Granada,2005,13402
47,Magdalena,47541,Pedraza,2005,7351
47,Magdalena,47545,Pijiño del Carmen,2005,11447
47,Magdalena,47551,Pivijay,2005,31127
47,Magdalena,47555,Plato,2005,49588
47,Magdalena,47570,Puebloviejo,2005,21464
47,Magdalena,47605,Remolino,2005,10438
47,Magdalena,47660,Sabanas de San Ángel,2005,12148
47,Magdalena,47675,Salamina,2005,9097
47,Magdalena,47692,San Sebastián de Buenavista,2005,15494
47,Magdalena,47703,San Zenón,2005,8770
47,Magdalena,47707,Santa Ana,2005,32503
47,Magdalena,47720,Santa Bárbara de Pinto,2005,10973
47,Magdalena,47745,Sitionuevo,2005,21720
47,Magdalena,47798,Tenerife,2005,12025
47,Magdalena,47960,Zapayán,2005,8317
47,Magdalena,47980,Zona Bananera,2005,44716
50,Meta,50001,Villavicencio,2005,398309
50,Meta,50006,Acacías,2005,63217
50,Meta,50110,Barranca de Upía,2005,4203
50,Meta,50124,Cabuyaro,2005,4307
50,Meta,50150,Castilla la Nueva,2005,9554
50,Meta,50223,Cubarral,2005,5453
50,Meta,50226,Cumaral,2005,17570
50,Meta,50245,El Calvario,2005,2001
50,Meta,50251,El Castillo,2005,8027
50,Meta,50270,El Dorado,2005,3106
50,Meta,50287,Fuente de Oro,2005,8676
50,Meta,50313,Granada,2005,53762
50,Meta,50318,Guamal,2005,11509
50,Meta,50325,Mapiripán,2005,6690
50,Meta,50330,Mesetas,2005,10470
50,Meta,50350,La Macarena,2005,17134
50,Meta,50370,Uribe,2005,7840
50,Meta,50400,Lejanías,2005,10316
50,Meta,50450,Puerto Concordia,2005,7669
50,Meta,50568,Puerto Gaitán,2005,26626
50,Meta,50573,Puerto López,2005,24883
50,Meta,50577,Puerto Lleras,2005,8838
50,Meta,50590,Puerto Rico,2005,12482
50,Meta,50606,Restrepo,2005,14034
50,Meta,50680,San Carlos de Guaroa,2005,8516
50,Meta,50683,San Juan de Arama,2005,8235
50,Meta,50686,San Juanito,2005,1356
50,Meta,50689,San Martín,2005,21904
50,Meta,50711,Vistahermosa,2005,17234
52,Nariño,52001,Pasto,2005,363816
52,Nariño,52019,Albán,2005,11016
52,Nariño,52022,Aldana,2005,6678
52,Nariño,52036,Ancuya,2005,9763
52,Nariño,52051,Arboleda,2005,8013
52,Nariño,52079,Barbacoas,2005,43241
52,Nariño,52083,Belén,2005,5080
52,Nariño,52110,Buesaco,2005,22882
52,Nariño,52203,Colón,2005,8807
52,Nariño,52207,Consacá,2005,12817
52,Nariño,52210,Contadero,2005,6998
52,Nariño,52215,Córdoba,2005,14106
52,Nariño,52224,Cuaspud Carlosama,2005,7986
52,Nariño,52227,Cumbal,2005,28496
52,Nariño,52233,Cumbitara,2005,6312
52,Nariño,52240,Chachagüí,2005,13691
52,Nariño,52250,El Charco,2005,22940
52,Nariño,52254,El Peñol,2005,9110
52,Nariño,52256,El Rosario,2005,10830
52,Nariño,52258,El Tablón de Gómez,2005,12984
52,Nariño,52260,El Tambo,2005,17940
52,Nariño,52287,Funes,2005,7421
52,Nariño,52317,Guachucal,2005,17020
52,Nariño,52320,Guaitarilla,2005,12958
52,Nariño,52323,Gualmatán,2005,6608
52,Nariño,52352,Iles,2005,7690
52,Nariño,52354,Imués,2005,7951
52,Nariño,52356,Ipiales,2005,104686
52,Nariño,52378,La Cruz,2005,19509
52,Nariño,52381,La Florida,2005,10589
52,Nariño,52385,La Llanada,2005,6929
52,Nariño,52390,La Tola,2005,7851
52,Nariño,52399,La Unión,2005,28915
52,Nariño,52405,Leiva,2005,9900
52,Nariño,52411,Linares,2005,11676
52,Nariño,52418,Los Andes,2005,10829
52,Nariño,52427,Magüí,2005,17422
52,Nariño,52435,Mallama,2005,8041
52,Nariño,52473,Mosquera,2005,9743
52,Nariño,52480,Nariño,2005,4725
52,Nariño,52490,Olaya Herrera,2005,27396
52,Nariño,52506,Ospina,2005,7058
52,Nariño,52520,Francisco Pizarro,2005,11881
52,Nariño,52540,Policarpa,2005,9487
52,Nariño,52560,Potosí,2005,11676
52,Nariño,52565,Providencia,2005,8038
52,Nariño,52573,Puerres,2005,9193
52,Nariño,52585,Pupiales,2005,17358
52,Nariño,52612,Ricaurte,2005,15011
52,Nariño,52621,Roberto Payán,2005,11686
52,Nariño,52678,Samaniego,2005,37521
52,Nariño,52683,Sandoná,2005,24947
52,Nariño,52685,San Bernardo,2005,9635
52,Nariño,52687,San Lorenzo,2005,17360
52,Nariño,52693,San Pablo,2005,17253
52,Nariño,52694,San Pedro de Cartago,2005,6282
52,Nariño,52696,Santa Bárbara,2005,11551
52,Nariño,52699,Santacruz,2005,9930
52,Nariño,52720,Sapuyes,2005,7411
52,Nariño,52786,Taminango,2005,18297
52,Nariño,52788,Tangua,2005,12929
52,Nariño,52835,San Andrés de Tumaco,2005,202285
52,Nariño,52838,Túquerres,2005,42058
52,Nariño,52885,Yacuanquer,2005,10242
54,Norte de Santander,54001,San José de Cúcuta,2005,616511
54,Norte de Santander,54003,Ábrego,2005,29141
54,Norte de Santander,54051,Arboledas,2005,9570
54,Norte de Santander,54099,Bochalema,2005,6861
54,Norte de Santander,54109,Bucarasica,2005,5319
54,Norte de Santander,54125,Cácota,2005,2929
54,Norte de Santander,54128,Cáchira,2005,10870
54,Norte de Santander,54172,Chinácota,2005,15064
54,Norte de Santander,54174,Chitagá,2005,10691
54,Norte de Santander,54206,Convención,2005,17835
54,Norte de Santander,54223,Cucutilla,2005,8091
54,Norte de Santander,54239,Durania,2005,4603
54,Norte de Santander,54245,El Carmen,2005,12918
54,Norte de Santander,54250,El Tarra,2005,14249
54,Norte de Santander,54261,El Zulia,2005,21207
54,Norte de Santander,54313,Gramalote,2005,7171
54,Norte de Santander,54344,Hacarí,2005,9232
54,Norte de Santander,54347,Herrán,2005,5749
54,Norte de Santander,54377,Labateca,2005,6268
54,Norte de Santander,54385,La Esperanza,2005,7410
54,Norte de Santander,54398,La Playa,2005,7243
54,Norte de Santander,54405,Los Patios,2005,64085
54,Norte de Santander,54418,Lourdes,2005,3907
54,Norte de Santander,54480,Mutiscua,2005,3505
54,Norte de Santander,54498,Ocaña,2005,103443
54,Norte de Santander,54518,Pamplona,2005,48582
54,Norte de Santander,54520,Pamplonita,2005,4936
54,Norte de Santander,54553,Puerto Santander,2005,6326
54,Norte de Santander,54599,Ragonvalia,2005,5641
54,Norte de Santander,54660,Salazar,2005,10383
54,Norte de Santander,54670,San Calixto,2005,10409
54,Norte de Santander,54673,San Cayetano,2005,5112
54,Norte de Santander,54680,Santiago,2005,2998
54,Norte de Santander,54720,Sardinata,2005,23137
54,Norte de Santander,54743,Silos,2005,5732
54,Norte de Santander,54800,Teorama,2005,14623
54,Norte de Santander,54810,Tibú,2005,43903
54,Norte de Santander,54820,Toledo,2005,15187
54,Norte de Santander,54871,Villa Caro,2005,4860
54,Norte de Santander,54874,Villa del Rosario,2005,91948
63,Quindio,63001,Armenia,2005,275385
63,Quindio,63111,Buenavista,2005,3152
63,Quindio,63130,Calarcá,2005,68633
63,Quindio,63190,Circasia,2005,25341
63,Quindio,63212,Córdoba,2005,5530
63,Quindio,63272,Filandia,2005,11719
63,Quindio,63302,Génova,2005,8732
63,Quindio,63401,La Tebaida,2005,29704
63,Quindio,63470,Montenegro,2005,36237
63,Quindio,63548,Pijao,2005,6457
63,Quindio,63594,Quimbaya,2005,32308
63,Quindio,63690,Salento,2005,7983
66,Risaralda,66001,Pereira,2005,426566
66,Risaralda,66045,Apía,2005,13941
66,Risaralda,66075,Balboa,2005,7578
66,Risaralda,66088,Belén de Umbría,2005,25543
66,Risaralda,66170,Dosquebradas,2005,185340
66,Risaralda,66318,Guática,2005,13118
66,Risaralda,66383,La Celia,2005,8308
66,Risaralda,66400,La Virginia,2005,28824
66,Risaralda,66440,Marsella,2005,19291
66,Risaralda,66456,Mistrató,2005,14900
66,Risaralda,66572,Pueblo Rico,2005,14179
66,Risaralda,66594,Quinchía,2005,29026
66,Risaralda,66682,Santa Rosa de Cabal,2005,76620
66,Risaralda,66687,Santuario,2005,14740
68,Santander,68001,Bucaramanga,2005,484962
68,Santander,68013,Aguada,2005,2060
68,Santander,68020,Albania,2005,4789
68,Santander,68051,Aratoca,2005,7727
68,Santander,68077,Barbosa,2005,25317
68,Santander,68079,Barichara,2005,9074
68,Santander,68081,Barrancabermeja,2005,181263
68,Santander,68092,Betulia,2005,5833
68,Santander,68101,Bolívar,2005,15679
68,Santander,68121,Cabrera,2005,2164
68,Santander,68132,California,2005,1752
68,Santander,68147,Capitanejo,2005,6314
68,Santander,68152,Carcasí,2005,5093
68,Santander,68160,Cepitá,2005,2182
68,Santander,68162,Cerrito,2005,6412
68,Santander,68167,Charalá,2005,13813
68,Santander,68169,Charta,2005,3170
68,Santander,68176,Chimá,2005,3219
68,Santander,68179,Chipatá,2005,5712
68,Santander,68190,Cimitarra,2005,26661
68,Santander,68207,Concepción,2005,6295
68,Santander,68209,Confines,2005,2752
68,Santander,68211,Contratación,2005,3875
68,Santander,68217,Coromoro,2005,5775
68,Santander,68229,Curití,2005,11211
68,Santander,68235,El Carmen de Chucurí,2005,17938
68,Santander,68245,El Guacamayo,2005,2395
68,Santander,68250,El Peñón,2005,5668
68,Santander,68255,El Playón,2005,13390
68,Santander,68264,Encino,2005,2677
68,Santander,68266,Enciso,2005,4001
68,Santander,68271,Florián,2005,6011
68,Santander,68276,Floridablanca,2005,231908
68,Santander,68296,Galán,2005,3175
68,Santander,68298,Gámbita,2005,4502
68,Santander,68307,Girón,2005,116868
68,Santander,68318,Guaca,2005,6700
68,Santander,68320,Guadalupe,2005,5440
68,Santander,68322,Guapotá,2005,2319
68,Santander,68324,Guavatá,2005,4937
68,Santander,68327,Güepsa,2005,4500
68,Santander,68344,Hato,2005,2301
68,Santander,68368,Jesús María,2005,3634
68,Santander,68370,Jordán,2005,1282
68,Santander,68377,La Belleza,2005,7113
68,Santander,68385,Landázuri,2005,10503
68,Santander,68397,La Paz,2005,5825
68,Santander,68406,Lebrija,2005,33858
68,Santander,68418,Los Santos,2005,11957
68,Santander,68425,Macaravita,2005,3103
68,Santander,68432,Málaga,2005,18876
68,Santander,68444,Matanza,2005,5282
68,Santander,68464,Mogotes,2005,11124
68,Santander,68468,Molagavita,2005,5432
68,Santander,68498,Ocamonte,2005,5333
68,Santander,68500,Oiba,2005,9912
68,Santander,68502,Onzaga,2005,5621
68,Santander,68522,Palmar,2005,1261
68,Santander,68524,Palmas del Socorro,2005,2327
68,Santander,68533,Páramo,2005,3943
68,Santander,68547,Piedecuesta,2005,122004
68,Santander,68549,Pinchote,2005,4494
68,Santander,68572,Puente Nacional,2005,14860
68,Santander,68573,Puerto Parra,2005,6877
68,Santander,68575,Puerto Wilches,2005,28280
68,Santander,68615,Rionegro,2005,27076
68,Santander,68655,Sabana de Torres,2005,27894
68,Santander,68669,San Andrés,2005,10340
68,Santander,68673,San Benito,2005,3214
68,Santander,68679,San Gil,2005,46085
68,Santander,68682,San Joaquín,2005,2845
68,Santander,68684,San José de Miranda,2005,5401
68,Santander,68686,San Miguel,2005,3173
68,Santander,68689,San Vicente de Chucurí,2005,35349
68,Santander,68705,Santa Bárbara,2005,2341
68,Santander,68720,Santa Helena del Opón,2005,3882
68,Santander,68745,Simacota,2005,10007
68,Santander,68755,Socorro,2005,27901
68,Santander,68770,Suaita,2005,10394
68,Santander,68773,Sucre,2005,9039
68,Santander,68780,Suratá,2005,4253
68,Santander,68820,Tona,2005,6714
68,Santander,68855,Valle de San José,2005,5486
68,Santander,68861,Vélez,2005,21104
68,Santander,68867,Vetas,2005,2020
68,Santander,68872,Villanueva,2005,7379
68,Santander,68895,Zapatoca,2005,9743
70,Sucre,70001,Sincelejo,2005,235222
70,Sucre,70110,Buenavista,2005,9130
70,Sucre,70124,Caimito,2005,12039
70,Sucre,70204,Coloso,2005,8706
70,Sucre,70215,Corozal,2005,60750
70,Sucre,70221,Coveñas,2005,15503
70,Sucre,70230,Chalán,2005,4265
70,Sucre,70233,El Roble,2005,10463
70,Sucre,70235,Galeras,2005,17953
70,Sucre,70265,Guaranda,2005,14565
70,Sucre,70400,La Unión,2005,10184
70,Sucre,70418,Los Palmitos,2005,19781
70,Sucre,70429,Majagual,2005,30042
70,Sucre,70473,Morroa,2005,12758
70,Sucre,70508,Ovejas,2005,22068
70,Sucre,70523,Palmito,2005,10166
70,Sucre,70670,Sampués,2005,36050
70,Sucre,70678,San Benito Abad,2005,26278
70,Sucre,70702,San Juan de Betulia,2005,11607
70,Sucre,70708,San Marcos,2005,47924
70,Sucre,70713,San Onofre,2005,45856
70,Sucre,70717,San Pedro,2005,17592
70,Sucre,70742,San Luis de Sincé,2005,31458
70,Sucre,70771,Sucre,2005,24757
70,Sucre,70820,Santiago de Tolú,2005,30383
70,Sucre,70823,Tolú Viejo,2005,18035
73,Tolima,73001,Ibagué,2005,473220
73,Tolima,73024,Alpujarra,2005,5263
73,Tolima,73026,Alvarado,2005,8948
73,Tolima,73030,Ambalema,2005,7668
73,Tolima,73043,Anzoátegui,2005,10416
73,Tolima,73055,Armero,2005,14117
73,Tolima,73067,Ataco,2005,20594
73,Tolima,73124,Cajamarca,2005,19138
73,Tolima,73148,Carmen de Apicalá,2005,8776
73,Tolima,73152,Casabianca,2005,6923
73,Tolima,73168,Chaparral,2005,49789
73,Tolima,73200,Coello,2005,8799
73,Tolima,73217,Coyaima,2005,24393
73,Tolima,73226,Cunday,2005,11591
73,Tolima,73236,Dolores,2005,9626
73,Tolima,73268,Espinal,2005,69597
73,Tolima,73270,Falan,2005,10042
73,Tolima,73275,Flandes,2005,27846
73,Tolima,73283,Fresno,2005,31457
73,Tolima,73319,Guamo,2005,34780
73,Tolima,73347,Herveo,2005,8883
73,Tolima,73349,Honda,2005,27356
73,Tolima,73352,Icononzo,2005,11797
73,Tolima,73408,Lérida,2005,17614
73,Tolima,73411,Líbano,2005,40825
73,Tolima,73443,Mariquita,2005,34829
73,Tolima,73449,Melgar,2005,31102
73,Tolima,73461,Murillo,2005,3804
73,Tolima,73483,Natagaima,2005,17524
73,Tolima,73504,Ortega,2005,34408
73,Tolima,73520,Palocabildo,2005,12160
73,Tolima,73547,Piedras,2005,6404
73,Tolima,73555,Planadas,2005,25360
73,Tolima,73563,Prado,2005,9244
73,Tolima,73585,Purificación,2005,24436
73,Tolima,73616,Rioblanco,2005,24060
73,Tolima,73622,Roncesvalles,2005,5924
73,Tolima,73624,Rovira,2005,23000
73,Tolima,73671,Saldaña,2005,14646
73,Tolima,73675,San Antonio,2005,15391
73,Tolima,73678,San Luis,2005,14181
73,Tolima,73686,Santa Isabel,2005,6538
73,Tolima,73770,Suárez,2005,4189
73,Tolima,73854,Valle de San Juan,2005,5617
73,Tolima,73861,Venadillo,2005,14215
73,Tolima,73870,Villahermosa,2005,10953
73,Tolima,73873,Villarrica,2005,6773
76,Valle del Cauca,76001,Cali,2005,2084896
76,Valle del Cauca,76020,Alcalá,2005,14795
76,Valle del Cauca,76036,Andalucía,2005,21762
76,Valle del Cauca,76041,Ansermanuevo,2005,19195
76,Valle del Cauca,76054,Argelia,2005,7080
76,Valle del Cauca,76100,Bolívar,2005,17486
76,Valle del Cauca,76109,Buenaventura,2005,287378
76,Valle del Cauca,76111,Guadalajara de Buga,2005,125642
76,Valle del Cauca,76113,Bugalagrande,2005,25231
76,Valle del Cauca,76122,Caicedonia,2005,32405
76,Valle del Cauca,76126,Calima,2005,16162
76,Valle del Cauca,76130,Candelaria,2005,76846
76,Valle del Cauca,76147,Cartago,2005,133450
76,Valle del Cauca,76233,Dagua,2005,43670
76,Valle del Cauca,76243,El Águila,2005,10967
76,Valle del Cauca,76246,El Cairo,2005,9326
76,Valle del Cauca,76248,El Cerrito,2005,54410
76,Valle del Cauca,76250,El Dovio,2005,11167
76,Valle del Cauca,76275,Florida,2005,55051
76,Valle del Cauca,76306,Ginebra,2005,20692
76,Valle del Cauca,76318,Guacarí,2005,32207
76,Valle del Cauca,76364,Jamundí,2005,121430
76,Valle del Cauca,76377,La Cumbre,2005,14863
76,Valle del Cauca,76400,La Unión,2005,31251
76,Valle del Cauca,76403,La Victoria,2005,14406
76,Valle del Cauca,76497,Obando,2005,14331
76,Valle del Cauca,76520,Palmira,2005,323868
76,Valle del Cauca,76563,Pradera,2005,46073
76,Valle del Cauca,76606,Restrepo,2005,15198
76,Valle del Cauca,76616,Riofrío,2005,16436
76,Valle del Cauca,76622,Roldanillo,2005,37287
76,Valle del Cauca,76670,San Pedro,2005,15721
76,Valle del Cauca,76736,Sevilla,2005,50218
76,Valle del Cauca,76823,Toro,2005,15985
76,Valle del Cauca,76828,Trujillo,2005,20596
76,Valle del Cauca,76834,Tuluá,2005,193485
76,Valle del Cauca,76845,Ulloa,2005,5945
76,Valle del Cauca,76863,Versalles,2005,9475
76,Valle del Cauca,76869,Vijes,2005,11777
76,Valle del Cauca,76890,Yotoco,2005,15542
76,Valle del Cauca,76892,Yumbo,2005,92914
76,Valle del Cauca,76895,Zarzal,2005,40332
81,Arauca,81001,Arauca,2005,72717
81,Arauca,81065,Arauquita,2005,39617
81,Arauca,81220,Cravo Norte,2005,4591
81,Arauca,81300,Fortul,2005,13467
81,Arauca,81591,Puerto Rondón,2005,3966
81,Arauca,81736,Saravena,2005,50241
81,Arauca,81794,Tame,2005,36253
85,Casanare,85001,Yopal,2005,124523
85,Casanare,85010,Aguazul,2005,29479
85,Casanare,85015,Chámeza,2005,2306
85,Casanare,85125,Hato Corozal,2005,10542
85,Casanare,85136,La Salina,2005,1311
85,Casanare,85139,Maní,2005,14030
85,Casanare,85162,Monterrey,2005,13818
85,Casanare,85225,Nunchía,2005,7291
85,Casanare,85230,Orocué,2005,8809
85,Casanare,85250,Paz de Ariporo,2005,28391
85,Casanare,85263,Pore,2005,9747
85,Casanare,85279,Recetor,2005,1768
85,Casanare,85300,Sabanalarga,2005,3306
85,Casanare,85315,Sácama,2005,1614
85,Casanare,85325,San Luis de Palenque,2005,7140
85,Casanare,85400,Támara,2005,6620
85,Casanare,85410,Tauramena,2005,17204
85,Casanare,85430,Trinidad,2005,10431
85,Casanare,85440,Villanueva,2005,26731
86,Putumayo,86001,Mocoa,2005,38656
86,Putumayo,86219,Colón,2005,4406
86,Putumayo,86320,Orito,2005,28729
86,Putumayo,86568,Puerto Asís,2005,49577
86,Putumayo,86569,Puerto Caicedo,2005,13231
86,Putumayo,86571,Puerto Guzmán,2005,25786
86,Putumayo,86573,Puerto Leguízamo,2005,21020
86,Putumayo,86749,Sibundoy,2005,11782
86,Putumayo,86755,San Francisco,2005,4944
86,Putumayo,86757,San Miguel,2005,14473
86,Putumayo,86760,Santiago,2005,5705
86,Putumayo,86865,Valle del Guamuez,2005,28939
86,Putumayo,86885,Villagarzón,2005,19026
88,Archipiélago de San Andrés,88001,San Andrés,2005,56086
88,Archipiélago de San Andrés,88564,Providencia,2005,6034
91,Amazonas,91001,Leticia,2005,36854
91,Amazonas,91263,El Encanto (ANM),2005,2879
91,Amazonas,91405,La Chorrera (ANM),2005,2532
91,Amazonas,91407,La Pedrera (ANM),2005,2506
91,Amazonas,91430,La Victoria (ANM),2005,772
91,Amazonas,91460,Miriti - Paraná (ANM),2005,1693
91,Amazonas,91530,Puerto Alegría (ANM),2005,885
91,Amazonas,91536,Puerto Arica (ANM),2005,1065
91,Amazonas,91540,Puerto Nariño,2005,6527
91,Amazonas,91669,Puerto Santander (ANM),2005,1250
91,Amazonas,91798,Tarapacá (ANM),2005,2617
94,Guainía,94001,Inírida,2005,20192
94,Guainía,94343,Barrancominas (ANM),2005,4435
94,Guainía,94663,Mapiripana (ANM),2005,1063
94,Guainía,94883,San Felipe (ANM),2005,1078
94,Guainía,94884,Puerto Colombia (ANM),2005,1282
94,Guainía,94885,La Guadalupe (ANM),2005,209
94,Guainía,94886,Cacahual (ANM),2005,613
94,Guainía,94887,Pana Pana (ANM),2005,1243
94,Guainía,94888,Morichal (ANM),2005,616
95,Guaviare,95001,San José del Guaviare,2005,49191
95,Guaviare,95015,Calamar,2005,7691
95,Guaviare,95025,El Retorno,2005,10162
95,Guaviare,95200,Miraflores,2005,6252
97,Vaupés,97001,Mitú,2005,18560
97,Vaupés,97161,Carurú,2005,1938
97,Vaupés,97511,Pacoa (ANM),2005,2503
97,Vaupés,97666,Taraira,2005,1321
97,Vaupés,97777,Papunahua (ANM),2005,474
97,Vaupés,97889,Yavaraté (ANM),2005,665
99,Vichada,99001,Puerto Carreño,2005,18606
99,Vichada,99524,La Primavera,2005,8435
99,Vichada,99624,Santa Rosalía,2005,3192
99,Vichada,99773,Cumaribo,2005,47411
5,Antioquia,5001,Medellín,2006,2074195
5,Antioquia,5002,Abejorral,2006,22705
5,Antioquia,5004,Abriaquí,2006,2652
5,Antioquia,5021,Alejandría,2006,4725
5,Antioquia,5030,Amagá,2006,27308
5,Antioquia,5031,Amalfi,2006,23133
5,Antioquia,5034,Andes,2006,41913
5,Antioquia,5036,Angelópolis,2006,5868
5,Antioquia,5038,Angostura,2006,12102
5,Antioquia,5040,Anorí,2006,16046
5,Antioquia,5042,Santafé de Antioquia,2006,23655
5,Antioquia,5044,Anzá,2006,6812
5,Antioquia,5045,Apartadó,2006,93851
5,Antioquia,5051,Arboletes,2006,29189
5,Antioquia,5055,Argelia,2006,9422
5,Antioquia,5059,Armenia,2006,5911
5,Antioquia,5079,Barbosa,2006,44125
5,Antioquia,5086,Belmira,2006,5915
5,Antioquia,5088,Bello,2006,408940
5,Antioquia,5091,Betania,2006,11386
5,Antioquia,5093,Betulia,2006,15624
5,Antioquia,5101,Ciudad Bolívar,2006,27165
5,Antioquia,5107,Briceño,2006,8407
5,Antioquia,5113,Buriticá,2006,8541
5,Antioquia,5120,Cáceres,2006,25275
