id_educacion,anio,codigo_municipio,nombre_municipio,codigo_departamento,nombre_departamento,poblacion_5_16,total_matriculados,tasa_matriculacion_5_16,cobertura_neta_total,cobertura_neta_transicion,cobertura_neta_primaria,cobertura_neta_secundaria,cobertura_neta_media,cobertura_bruta_total,cobertura_bruta_transicion,cobertura_bruta_primaria,cobertura_bruta_secundaria,cobertura_bruta_media,tasa_desercion_total,tasa_desercion_primaria,tasa_desercion_secundaria,tasa_aprobacion_total,tasa_aprobacion_transicion,tasa_aprobacion_primaria,tasa_aprobacion_secundaria,tasa_aprobacion_media,tasa_reprobacion_total,tasa_reprobacion_transicion,tasa_reprobacion_primaria,tasa_reprobacion_secundaria,tasa_reprobacion_media,tasa_repitencia_total,tasa_repitencia_transicion,tasa_repitencia_primaria,tasa_repitencia_secundaria,tasa_repitencia_media
66,2023,85001,Yopal,85,Casanare,36794.0,36690.9768,0.9972,0.997,0.8284999999999999,0.9936,0.8519,0.5598,1.0974,0.9723,1.1074,1.182,0.9678,0.034300000000000004,0.0291,0.0441,0.8896,0.0013,0.9186,0.8268000000000001,0.9156,0.076,0.0013,0.052300000000000006,0.1291,0.0584,0.07339999999999999,0.016399999999999998,0.06509999999999999,0.1151,0.0233
67,2023,81794,Tame,81,Arauca,12148.0,13777.046799999998,1.1340999999999999,1.1332,0.9139,1.1098999999999999,0.8976000000000001,0.48560000000000003,1.2738,1.2890000000000001,1.3525,1.3062,0.9826999999999999,0.03,0.021,0.041100000000000005,0.9087999999999999,0.006500000000000001,0.9264,0.8636,0.917,0.0611,0.006500000000000001,0.0526,0.0953,0.0415,0.1076,0.0669,0.11019999999999999,0.1384,0.0345
68,2023,81736,Saravena,81,Arauca,13808.0,11953.585599999999,0.8656999999999999,0.8656,0.6816,0.8354,0.6744,0.4517,0.9823000000000001,0.9879000000000001,1.0246,0.9428,0.9490000000000001,0.0358,0.036000000000000004,0.0398,0.895,0.0046,0.9126000000000001,0.8390000000000001,0.9167000000000001,0.0692,0.0046,0.051500000000000004,0.12119999999999999,0.0558,0.08220000000000001,0.0581,0.0924,0.0924,0.0298
69,2023,81591,Puerto Rondón,81,Arauca,1057.0,770.9757999999999,0.7293999999999999,0.7293999999999999,0.5778,0.696,0.5452,0.3,0.8117,0.8111,0.9427,0.7464,0.5941,0.0581,0.0771,0.0393,0.8974,0.0,0.8762000000000001,0.8952,0.9747,0.044500000000000005,0.0,0.0467,0.0655,0.0127,0.0964,0.0274,0.1308,0.0873,0.0
70,2023,81300,Fortul,81,Arauca,5600.0,4774.0,0.8525,0.8525,0.6041,0.7778,0.6347,0.4407,0.9440999999999999,1.0082,1.0393999999999999,0.8991,0.7387999999999999,0.052300000000000006,0.0418,0.0728,0.8493999999999999,0.0169,0.841,0.8169,0.9034,0.0983,0.0169,0.11720000000000001,0.11019999999999999,0.0542,0.1325,0.125,0.183,0.0919,0.0339
71,2023,81220,Cravo Norte,81,Arauca,859.0,737.9669,0.8591,0.8591,0.40740000000000004,0.8209000000000001,0.7313,0.3897,0.9779000000000001,0.7654000000000001,1.0134,1.1007,0.7646999999999999,0.0943,0.07919999999999999,0.1315,0.8966,0.0,0.9103,0.8684999999999999,0.9024,0.009000000000000001,0.0,0.0106,0.0,0.0366,0.0917,0.0323,0.08439999999999999,0.1355,0.0366
72,2023,81065,Arauquita,81,Arauca,14223.0,9388.6023,0.6601,0.6601,0.4618,0.6578,0.4877,0.25739999999999996,0.7354,0.7398,0.8243,0.71,0.541,0.044199999999999996,0.0394,0.053899999999999997,0.851,0.0,0.8706,0.7868999999999999,0.8697,0.1048,0.0,0.08990000000000001,0.1592,0.1067,0.0977,0.0562,0.11349999999999999,0.099,0.0471
73,2023,81001,Arauca,81,Arauca,19694.0,19892.9094,1.0101,1.0094,0.7053,0.9754,0.7678,0.4465,1.1542000000000001,1.0887,1.2431,1.1359000000000001,0.9975,0.059000000000000004,0.0646,0.0604,0.8805,0.008199999999999999,0.8806,0.8556999999999999,0.9064,0.0605,0.008199999999999999,0.0548,0.0839,0.062400000000000004,0.08929999999999999,0.0348,0.1026,0.10039999999999999,0.0323
74,2023,76895,Zarzal,76,Valle del Cauca,8391.0,6231.1566,0.7426,0.7426,0.5622,0.7302,0.6443000000000001,0.5096,0.8428,0.7404000000000001,0.8273,0.8484,0.914,0.04650000000000001,0.0331,0.067,0.9024,0.0,0.946,0.8365,0.9007,0.0512,0.0,0.0209,0.0964,0.056799999999999996,0.0726,0.0209,0.0557,0.1107,0.059000000000000004
75,2023,76892,Yumbo,76,Valle del Cauca,20596.0,21724.660799999998,1.0548,1.0458,0.8262,1.0422,0.8590000000000001,0.6015,1.1547,1.1353,1.1995,1.1523999999999999,1.0619,0.061399999999999996,0.056600000000000004,0.069,0.8503000000000001,0.0,0.8826999999999999,0.7859999999999999,0.8743000000000001,0.0883,0.0,0.060700000000000004,0.1449,0.08,0.09480000000000001,0.0694,0.0922,0.1268,0.0356
76,2023,76890,Yotoco,76,Valle del Cauca,3066.0,2420.9136,0.7896,0.7896,0.6405,0.7962,0.6393,0.4648,0.9035,0.8884000000000001,0.9201,0.9113,0.8552,0.045700000000000005,0.0393,0.050499999999999996,0.9098,0.0,0.9301999999999999,0.8736,0.8994,0.044500000000000005,0.0,0.0305,0.0758,0.0431,0.08460000000000001,0.0279,0.08199999999999999,0.1155,0.0546
77,2023,76869,Vijes,76,Valle del Cauca,2395.0,1608.9610000000002,0.6718000000000001,0.6718000000000001,0.5158,0.6172,0.5958,0.414,0.7741,0.7,0.7283,0.8292,0.8105,0.0417,0.047599999999999996,0.0455,0.9142,0.0,0.9091,0.904,0.9189,0.0441,0.0,0.0434,0.050499999999999996,0.0541,0.0558,0.0226,0.050300000000000004,0.0758,0.0425
78,2023,76863,Versalles,76,Valle del Cauca,1363.0,902.0334,0.6618,0.6618,0.44549999999999995,0.6584,0.5686,0.3886,0.7329000000000001,0.5727,0.7857999999999999,0.7843000000000001,0.5764,0.0398,0.023,0.0575,0.8987999999999999,0.0,0.9333,0.8306999999999999,0.9068,0.061399999999999996,0.0,0.0437,0.1118,0.0254,0.0872,0.047599999999999996,0.0805,0.1374,0.0
79,2023,76845,Ulloa,76,Valle del Cauca,1142.0,757.9454000000001,0.6637000000000001,0.6637000000000001,0.5333,0.6525,0.578,0.3281,0.7757999999999999,0.7667,0.7612000000000001,0.8338,0.6979000000000001,0.0545,0.061,0.0584,0.8795999999999999,0.0,0.9128000000000001,0.7993000000000001,0.9314,0.0659,0.0,0.0262,0.1423,0.0392,0.0875,0.087,0.0669,0.135,0.0294
80,2023,76834,Tuluá,76,Valle del Cauca,43020.0,29675.196000000004,0.6898000000000001,0.6890000000000001,0.4978,0.6585,0.6125,0.4765,0.757,0.6967,0.7503,0.7868,0.7406,0.057,0.0404,0.08130000000000001,0.8691,0.0014000000000000002,0.9083,0.8042,0.8878,0.0739,0.0014000000000000002,0.0513,0.11449999999999999,0.06709999999999999,0.0789,0.0353,0.0781,0.1084,0.0341
81,2023,76828,Trujillo,76,Valle del Cauca,4146.0,2713.9716,0.6546,0.6546,0.45649999999999996,0.6008,0.5515,0.424,0.7476999999999999,0.6708,0.7081000000000001,0.8073,0.7583,0.0466,0.032400000000000005,0.0669,0.9086,0.0,0.9384,0.8642,0.9120999999999999,0.044800000000000006,0.0,0.0291,0.0689,0.057,0.0576,0.032400000000000005,0.07400000000000001,0.059699999999999996,0.019
82,2023,76823,Toro,76,Valle del Cauca,3066.0,1930.9667999999997,0.6297999999999999,0.6297999999999999,0.5371,0.611,0.5579,0.4039,0.6872,0.7555,0.6893,0.7084,0.6078,0.061500000000000006,0.053399999999999996,0.07200000000000001,0.8983,0.0,0.935,0.8386,0.9024,0.04019999999999999,0.0,0.0116,0.08929999999999999,0.031400000000000004,0.059000000000000004,0.0231,0.0708,0.06480000000000001,0.031400000000000004
83,2023,76736,Sevilla,76,Valle del Cauca,7801.0,5083.911700000001,0.6517000000000001,0.6515000000000001,0.555,0.6231,0.531,0.3822,0.7390000000000001,0.6736,0.7215,0.8003,0.6842,0.0821,0.0729,0.10980000000000001,0.8389,0.0,0.8753,0.7533,0.9027,0.079,0.0,0.0519,0.1369,0.0508,0.1008,0.04190000000000001,0.1032,0.1375,0.0339
84,2023,76670,San Pedro,76,Valle del Cauca,3505.0,2635.059,0.7518,0.7515000000000001,0.6254,0.7092,0.6269,0.5195000000000001,0.8334,0.8339,0.8131999999999999,0.8672,0.8149,0.064,0.0509,0.084,0.8844,0.0,0.9125,0.8198000000000001,0.9253,0.0516,0.0,0.0366,0.09630000000000001,0.0172,0.08839999999999999,0.0108,0.10769999999999999,0.1108,0.023
85,2023,76622,Roldanillo,76,Valle del Cauca,6886.0,5296.7112,0.7692,0.7685,0.5367000000000001,0.7240000000000001,0.6808,0.5676,0.8615999999999999,0.7645000000000001,0.8207,0.8865000000000001,0.9490999999999999,0.036000000000000004,0.029300000000000003,0.048799999999999996,0.9137000000000001,0.0,0.9317,0.8826999999999999,0.9205,0.050300000000000004,0.0,0.039,0.06849999999999999,0.0559,0.0688,0.0177,0.059699999999999996,0.0877,0.0682
86,2023,76616,Riofrío,76,Valle del Cauca,3155.0,2382.9715,0.7553,0.7553,0.7384999999999999,0.7612000000000001,0.6165999999999999,0.3926,0.8504,0.8615,0.8734000000000001,0.8809999999999999,0.7234,0.06280000000000001,0.029900000000000003,0.1143,0.8240999999999999,0.0,0.9025,0.6831999999999999,0.8073,0.113,0.0,0.0677,0.2025,0.12960000000000002,0.09759999999999999,0.0179,0.087,0.1441,0.0728
87,2023,76606,Restrepo,76,Valle del Cauca,3224.0,2856.1416,0.8859,0.8859,0.5594,0.8271,0.8240000000000001,0.5056,0.9712000000000001,0.8008,0.9732,1.0783,0.8321,0.0493,0.0277,0.06480000000000001,0.8736,0.0048,0.9085,0.8175,0.8809999999999999,0.0771,0.0048,0.0638,0.1177,0.045,0.0694,0.0478,0.0738,0.0849,0.0212
88,2023,76563,Pradera,76,Valle del Cauca,10320.0,7411.824,0.7182,0.7176,0.5613,0.6794,0.5953,0.4031,0.8036,0.8012999999999999,0.8203,0.8551000000000001,0.6643000000000001,0.0849,0.0727,0.1074,0.8301999999999999,0.0,0.8556,0.7642,0.8962,0.085,0.0,0.0717,0.1285,0.0467,0.0973,0.0591,0.0898,0.1358,0.031200000000000002
89,2023,76520,Palmira,76,Valle del Cauca,61728.0,49586.1024,0.8033,0.8022,0.5698,0.7639,0.711,0.45399999999999996,0.9068,0.7897,0.8961,0.9887999999999999,0.8279000000000001,0.0483,0.0471,0.0576,0.8547,0.0018,0.88,0.7915000000000001,0.8945000000000001,0.09699999999999999,0.0018,0.0729,0.1508,0.0771,0.08789999999999999,0.0263,0.08310000000000001,0.12210000000000001,0.041100000000000005
90,2023,76497,Obando,76,Valle del Cauca,2502.0,1304.0424,0.5212,0.5212,0.41969999999999996,0.5279,0.38770000000000004,0.3044,0.5811,0.5648,0.6442,0.5169,0.5667,0.024700000000000003,0.0216,0.0388,0.9165000000000001,0.0,0.9306,0.8762000000000001,0.9139,0.0588,0.0,0.0478,0.085,0.0718,0.0675,0.0275,0.0802,0.0825,0.0191
91,2023,76403,La Victoria,76,Valle del Cauca,2134.0,1721.9245999999998,0.8069,0.8069,0.537,0.7451000000000001,0.7151000000000001,0.5217,0.925,0.8456999999999999,0.8858,1.0041,0.894,0.0608,0.050499999999999996,0.0731,0.8748999999999999,0.0,0.9229,0.8037000000000001,0.9007,0.0642,0.0,0.026600000000000002,0.1233,0.051500000000000004,0.0665,0.0451,0.056100000000000004,0.0944,0.0368
92,2023,76400,La Unión,76,Valle del Cauca,6550.0,4791.98,0.7315999999999999,0.7311,0.6673,0.7078,0.6325999999999999,0.5053,0.7995,0.7888,0.7972,0.807,0.7948000000000001,0.0421,0.0269,0.059699999999999996,0.9081,0.0,0.9383,0.8498,0.9323,0.049800000000000004,0.0,0.0347,0.09050000000000001,0.0271,0.0451,0.0213,0.044000000000000004,0.06280000000000001,0.0217
93,2023,76377,La Cumbre,76,Valle del Cauca,2862.0,2026.0098000000003,0.7079000000000001,0.7079000000000001,0.5297,0.6842,0.6344,0.4269,0.8099,0.6758,0.7762,0.8981999999999999,0.7735,0.040999999999999995,0.038599999999999995,0.037200000000000004,0.8843000000000001,0.0,0.9129999999999999,0.8393,0.9065000000000001,0.0746,0.0,0.0483,0.1235,0.0581,0.0667,0.053,0.06280000000000001,0.081,0.0484
94,2023,76364,Jamundí,76,Valle del Cauca,33539.0,26297.9299,0.7841,0.7833,0.5921,0.7661,0.6708,0.41950000000000004,0.8499,0.7088,0.8852,0.9031999999999999,0.726,0.0675,0.057300000000000004,0.0906,0.8484999999999999,0.0008,0.8809,0.7791,0.8808,0.08410000000000001,0.0008,0.061900000000000004,0.1303,0.0719,0.0943,0.0318,0.0862,0.1348,0.0404
95,2023,76318,Guacarí,76,Valle del Cauca,6832.0,5164.3088,0.7559,0.7559,0.6970999999999999,0.7606999999999999,0.5821999999999999,0.4299,0.8715999999999999,0.9215000000000001,0.8820999999999999,0.8551000000000001,0.8554999999999999,0.0473,0.0358,0.0608,0.8791,0.0026,0.9004000000000001,0.8278,0.9107,0.0736,0.0026,0.0638,0.1114,0.049,0.08869999999999999,0.0475,0.0717,0.14029999999999998,0.0346
96,2023,76306,Ginebra,76,Valle del Cauca,4619.0,3711.8284,0.8036,0.8034,0.5239,0.6965,0.7648,0.5845,0.8931,0.631,0.7888,1.0332999999999999,0.975,0.06280000000000001,0.055,0.07429999999999999,0.8584,0.0,0.9027,0.805,0.8835999999999999,0.0788,0.0,0.042300000000000004,0.1206,0.0721,0.09720000000000001,0.0127,0.0812,0.1346,0.0623
97,2023,76275,Florida,76,Valle del Cauca,11717.0,9436.8718,0.8054000000000001,0.8051999999999999,0.6448,0.7705,0.6915,0.5012,0.9218999999999999,0.915,0.8820999999999999,0.9745999999999999,0.9155,0.0757,0.0608,0.0767,0.8529000000000001,0.0076,0.8829,0.8233,0.8698999999999999,0.07139999999999999,0.0076,0.056299999999999996,0.1,0.0794,0.1003,0.16820000000000002,0.1036,0.11460000000000001,0.0213
98,2023,76250,El Dovio,76,Valle del Cauca,2030.0,1788.0240000000001,0.8808,0.8808,0.8155,0.9061,0.5192,0.3344,1.0227,1.2202,1.1715,0.9142,0.7492,0.0803,0.0574,0.1324,0.8020999999999999,0.0049,0.7735,0.7866,0.8797,0.1176,0.0049,0.1691,0.081,0.0506,0.1117,0.043899999999999995,0.1276,0.1324,0.0316
99,2023,76248,El Cerrito,76,Valle del Cauca,10783.0,9201.133899999999,0.8533,0.853,0.6452,0.8467,0.7323999999999999,0.5375,0.9493,0.9196,0.9695999999999999,0.9555,0.9016,0.0466,0.0387,0.0453,0.8811,0.0,0.9125,0.8523000000000001,0.8540000000000001,0.0723,0.0,0.0489,0.1023,0.1128,0.0855,0.1188,0.0723,0.1079,0.053399999999999996
100,2023,76246,El Cairo,76,Valle del Cauca,1418.0,923.9688,0.6516,0.6516,0.4224,0.6511,0.5315,0.3348,0.7158,0.6293,0.7896,0.6744,0.652,0.056100000000000004,0.042300000000000004,0.0717,0.8729,0.0,0.8753,0.8287,0.9242,0.0711,0.0,0.0825,0.09970000000000001,0.0,0.0951,0.0274,0.1142,0.10279999999999999,0.0455
101,2023,76243,El Águila,76,Valle del Cauca,1946.0,1263.9270000000001,0.6495000000000001,0.6495000000000001,0.5489999999999999,0.5965,0.5352,0.434,0.7121999999999999,0.7190000000000001,0.7005,0.7211,0.7201000000000001,0.08259999999999999,0.0673,0.1216,0.8674,0.0,0.8937999999999999,0.795,0.9254000000000001,0.05,0.0,0.038900000000000004,0.0833,0.0348,0.08789999999999999,0.0727,0.10439999999999999,0.0946,0.0348
102,2023,76233,Dagua,76,Valle del Cauca,9720.0,6467.688000000001,0.6654000000000001,0.6651,0.4788,0.6631,0.5474,0.3435,0.7524,0.6584,0.7936,0.7651,0.669,0.0365,0.0391,0.0354,0.8603000000000001,0.0024,0.8538,0.8269,0.9297,0.1033,0.0024,0.10710000000000001,0.1377,0.0506,0.09359999999999999,0.0359,0.1003,0.11470000000000001,0.042199999999999994
103,2023,76147,Cartago,76,Valle del Cauca,24582.0,17824.4082,0.7251000000000001,0.7245999999999999,0.5658,0.6979000000000001,0.6392,0.44770000000000004,0.8099,0.735,0.8024,0.8645,0.7528,0.049400000000000006,0.038,0.0661,0.8713,0.0009,0.914,0.7995,0.8841,0.07919999999999999,0.0009,0.0479,0.1344,0.0679,0.08220000000000001,0.0435,0.0705,0.12240000000000001,0.0346
104,2023,76130,Candelaria,76,Valle del Cauca,18477.0,18417.8736,0.9968,0.9963,0.7681999999999999,0.985,0.8642,0.5574,1.0785,0.9962000000000001,1.1271,1.1222,0.9079999999999999,0.052000000000000005,0.0467,0.0613,0.8623000000000001,0.0018,0.9047,0.787,0.8858,0.0858,0.0018,0.048600000000000004,0.1517,0.08130000000000001,0.0944,0.026099999999999998,0.08,0.1404,0.056299999999999996
105,2023,76126,Calima El Darien,76,Valle del Cauca,3654.0,2764.9818,0.7567,0.7567,0.682,0.7105,0.6664,0.4792,0.8476,0.9117000000000001,0.8177,0.8787,0.8275,0.0533,0.0446,0.0682,0.8942,0.0,0.9059,0.8532,0.9124,0.0526,0.0,0.0495,0.0786,0.0361,0.0677,0.021,0.0528,0.1133,0.0412
106,2023,76122,Caicedonia,76,Valle del Cauca,5319.0,3425.9679,0.6441,0.6441,0.6212,0.6565000000000001,0.5335,0.33549999999999996,0.7243999999999999,0.7601,0.7535,0.7211,0.6496,0.083,0.0541,0.1273,0.8434999999999999,0.0,0.8946,0.7518,0.8678,0.0735,0.0,0.0513,0.1209,0.0579,0.10310000000000001,0.0149,0.09230000000000001,0.1512,0.0599
107,2023,76113,Bugalagrande,76,Valle del Cauca,4783.0,3331.8378,0.6966,0.6962,0.5632,0.6869,0.586,0.4335,0.7763,0.7308,0.7935,0.7663,0.7759999999999999,0.0552,0.0464,0.064,0.8832,0.0,0.9031999999999999,0.8576,0.8527,0.0616,0.0,0.0504,0.0785,0.0809,0.0674,0.0429,0.07490000000000001,0.0746,0.0436
108,2023,76111,Guadalajara de Buga,76,Valle del Cauca,23416.0,17824.259200000004,0.7612000000000001,0.7594,0.5079,0.7119,0.6777,0.47509999999999997,0.8573999999999999,0.7513,0.8301999999999999,0.9268000000000001,0.8362,0.051100000000000007,0.0405,0.061900000000000004,0.8564,0.0,0.8884000000000001,0.8039000000000001,0.8787,0.0925,0.0,0.0711,0.1343,0.084,0.09140000000000001,0.09820000000000001,0.08130000000000001,0.1158,0.0495
109,2023,76109,Buenaventura,76,Valle del Cauca,84323.0,57423.962999999996,0.6809999999999999,0.6789000000000001,0.3899,0.6107,0.5033,0.3375,0.802,0.6624,0.8308,0.8240999999999999,0.7548999999999999,0.0353,0.0336,0.0406,0.8561,0.026699999999999998,0.8576999999999999,0.8284999999999999,0.8876000000000001,0.1085,0.026699999999999998,0.10880000000000001,0.1309,0.08650000000000001,0.1303,0.1051,0.1628,0.1245,0.0513
110,2023,76100,Bolívar,76,Valle del Cauca,3401.0,2439.8774,0.7173999999999999,0.7173999999999999,0.5474,0.679,0.5765,0.3496,0.833,0.7648999999999999,0.8590000000000001,0.8859,0.6920000000000001,0.0799,0.0728,0.0934,0.8203,0.0,0.8223999999999999,0.7718,0.8759,0.0998,0.0,0.1047,0.13470000000000001,0.0552,0.1092,0.0183,0.12029999999999999,0.142,0.0379
111,2023,76054,Argelia,76,Valle del Cauca,1193.0,826.0331999999999,0.6923999999999999,0.6923999999999999,0.573,0.6722,0.5718,0.3234,0.777,0.7303000000000001,0.7856000000000001,0.8254,0.6766,0.09230000000000001,0.0735,0.13269999999999998,0.861,0.0,0.8740000000000001,0.8155,0.9208,0.0467,0.0,0.0525,0.0518,0.039599999999999996,0.0864,0.1231,0.09970000000000001,0.0809,0.0297
112,2023,76041,Ansermanuevo,76,Valle del Cauca,3806.0,2629.946,0.691,0.691,0.5096,0.7012999999999999,0.5385,0.2853,0.8070999999999999,0.6911,0.8695999999999999,0.8493,0.6228,0.1066,0.0678,0.1729,0.7764,0.0,0.8462999999999999,0.6129,0.8565999999999999,0.11699999999999999,0.0,0.0859,0.2141,0.043,0.1282,0.0209,0.1363,0.1718,0.0323
113,2023,76036,Andalucía,76,Valle del Cauca,4221.0,2774.8854,0.6574,0.6567000000000001,0.574,0.6434000000000001,0.5644,0.37,0.7437,0.7544,0.7315999999999999,0.7857,0.6843,0.087,0.0684,0.1115,0.8519,0.005600000000000001,0.8929,0.7793000000000001,0.8996999999999999,0.0611,0.005600000000000001,0.0388,0.1092,0.032400000000000005,0.0712,0.0395,0.0694,0.0929,0.0382
114,2023,76020,Alcalá,76,Valle del Cauca,2897.0,1872.0414,0.6462,0.6462,0.5022,0.6419,0.494,0.3347,0.7356,0.6978,0.7686,0.75,0.6452,0.0757,0.061500000000000006,0.114,0.8606999999999999,0.0,0.9028,0.772,0.8856,0.0636,0.0,0.0358,0.114,0.0701,0.11960000000000001,0.0382,0.1229,0.16260000000000002,0.051699999999999996
115,2023,76001,Cali,76,Valle del Cauca,382285.0,309306.79349999997,0.8090999999999999,0.8062999999999999,0.6315,0.7792,0.6984,0.49,0.8929,0.7918999999999999,0.8916,0.9162,0.8984000000000001,0.050300000000000004,0.048,0.0596,0.8656999999999999,0.013300000000000001,0.8909999999999999,0.8079000000000001,0.8955,0.084,0.013300000000000001,0.061,0.1325,0.0698,0.0867,0.0483,0.08310000000000001,0.1185,0.038
116,2023,73873,Villarrica,73,Tolima,868.0,787.0156000000001,0.9067000000000001,0.9067000000000001,0.7639,0.9111,0.7817000000000001,0.4255,0.9470000000000001,1.0,1.0781999999999998,0.9331,0.6028,0.052300000000000006,0.0325,0.0717,0.9161,0.0,0.9575,0.8491,0.9176000000000001,0.0316,0.0,0.01,0.07919999999999999,0.0118,0.0742,0.0,0.07,0.11699999999999999,0.0235
117,2023,73870,Villahermosa,73,Tolima,1885.0,1603.0040000000001,0.8504,0.8504,0.6,0.7881,0.7704000000000001,0.3821,0.9703,0.8065000000000001,0.9811,1.0818,0.7907,0.0567,0.0273,0.0934,0.8658,0.0,0.922,0.7705,0.907,0.0776,0.0,0.0507,0.1361,0.04650000000000001,0.10439999999999999,0.032,0.1183,0.1148,0.0581
118,2023,73861,Venadillo,73,Tolima,2382.0,2194.0602,0.9211,0.9211,0.6257,0.8153,0.8,0.6064,1.0373999999999999,0.9440999999999999,0.934,1.1915,1.0122,0.0438,0.024300000000000002,0.0647,0.8909,0.0,0.9381,0.8279000000000001,0.8920999999999999,0.0653,0.0,0.037599999999999995,0.1074,0.0641,0.0696,0.0,0.0729,0.0889,0.0466
119,2023,73854,Valle de San Juan,73,Tolima,995.0,855.0035,0.8593000000000001,0.8593000000000001,0.7807999999999999,0.8119,0.7155,0.4765,0.9085,1.0822,0.953,0.9397,0.6647,0.0387,0.015600000000000001,0.0673,0.9226000000000001,0.0,0.9636,0.8745999999999999,0.9204000000000001,0.0387,0.0,0.0208,0.0581,0.0708,0.0708,0.0253,0.0649,0.09789999999999999,0.044199999999999996
120,2023,73770,Suárez,73,Tolima,581.0,505.0052,0.8692,0.8692,0.5556,0.8270000000000001,0.8376,0.4706,0.938,0.7111,0.9156,1.0914,0.7940999999999999,0.0147,0.0046,0.0233,0.8936,0.0625,0.9309000000000001,0.8326,0.9506,0.0917,0.0625,0.0645,0.1442,0.037000000000000005,0.053200000000000004,0.0,0.0507,0.0791,0.0123
121,2023,73686,Santa Isabel,73,Tolima,1170.0,1021.9949999999999,0.8734999999999999,0.8734999999999999,0.625,0.8323,0.7789,0.38380000000000003,0.9290999999999999,0.8409,0.9873999999999999,1.0197,0.6414,0.035,0.0255,0.0434,0.8740000000000001,0.0,0.9512,0.7735,0.8661,0.0911,0.0,0.023399999999999997,0.18309999999999998,0.09449999999999999,0.11869999999999999,0.0676,0.087,0.1807,0.063
122,2023,73678,San Luis,73,Tolima,2261.0,2310.0637,1.0217,1.0217,0.7301000000000001,0.9923000000000001,0.8525,0.5732,1.1118999999999999,1.1227,1.176,1.1412,0.9015000000000001,0.0536,0.0403,0.0694,0.853,0.0,0.8914,0.7731,0.893,0.0934,0.0,0.0684,0.1574,0.0581,0.0941,0.0492,0.087,0.1273,0.055
123,2023,73675,San Antonio,73,Tolima,2944.0,2717.0176,0.9229,0.9229,0.807,0.9233,0.7371,0.5131,1.0384,1.0175,1.0775,1.0258,0.9778,0.0447,0.0383,0.0594,0.8991,0.0043,0.8975,0.8723000000000001,0.9231,0.0562,0.0043,0.0643,0.0683,0.0302,0.0815,0.0086,0.0956,0.1073,0.0137
124,2023,73671,Saldaña,73,Tolima,2616.0,2276.9664000000002,0.8704000000000001,0.87,0.6457999999999999,0.8619,0.7453,0.4979,0.935,1.0365,1.0029000000000001,0.9198999999999999,0.7723,0.0183,0.025099999999999997,0.015,0.9638,0.0176,0.9640000000000001,0.9589,0.9742000000000001,0.0179,0.0176,0.0109,0.0262,0.0172,0.0603,0.0353,0.0894,0.056100000000000004,0.005699999999999999
125,2023,73624,Rovira,73,Tolima,4746.0,4604.0946,0.9701000000000001,0.9701000000000001,0.7458,0.9616,0.8234,0.5262,1.052,1.0085,1.1213,1.0822,0.8477,0.0518,0.0371,0.0762,0.9073,0.0028000000000000004,0.9286,0.8578,0.9355,0.0409,0.0028000000000000004,0.034300000000000004,0.066,0.0209,0.08380000000000001,0.0227,0.08779999999999999,0.1134,0.026099999999999998
126,2023,73622,Roncesvalles,73,Tolima,1225.0,933.9399999999999,0.7624,0.7624,0.6354,0.746,0.6715000000000001,0.3558,0.8024,0.8229000000000001,0.8948,0.8081999999999999,0.5577000000000001,0.029500000000000002,0.024399999999999998,0.044500000000000005,0.9359000000000001,0.0,0.929,0.9198999999999999,0.9655,0.0346,0.0,0.0466,0.0356,0.0086,0.07629999999999999,0.0127,0.0754,0.1157,0.0086
127,2023,73616,Rioblanco,73,Tolima,5666.0,4569.0624,0.8064,0.8064,0.5627,0.8431000000000001,0.6349,0.34509999999999996,0.8786,0.7745000000000001,1.0161,0.8332999999999999,0.6373,0.0501,0.028999999999999998,0.0882,0.8826,0.0025,0.8937999999999999,0.8321,0.9118999999999999,0.0673,0.0025,0.07719999999999999,0.0797,0.0308,0.1091,0.0127,0.1389,0.10529999999999999,0.039599999999999996
128,2023,73585,Purificación,73,Tolima,3963.0,3882.1548,0.9795999999999999,0.9791,0.6225999999999999,0.9366,0.8472,0.6681999999999999,1.0855,0.9748,1.0707,1.1161,1.1136,0.0352,0.0315,0.049400000000000006,0.8875,0.1381,0.8926000000000001,0.8628,0.9438,0.07719999999999999,0.1381,0.0759,0.08779999999999999,0.0318,0.06280000000000001,0.0167,0.0823,0.06860000000000001,0.0206
129,2023,73563,Prado,73,Tolima,1579.0,1540.9461,0.9759,0.9753000000000001,0.5078,0.9229999999999999,0.8848,0.5492,1.0759999999999998,0.8438,1.0924,1.1283,1.0417,0.049,0.035699999999999996,0.069,0.9013,0.0,0.9315000000000001,0.8431000000000001,0.9351999999999999,0.049699999999999994,0.0,0.0327,0.08789999999999999,0.024300000000000002,0.0478,0.0109,0.0536,0.0603,0.016200000000000003
130,2023,73555,Planadas,73,Tolima,6545.0,6635.9755000000005,1.0139,1.0139,0.8354,1.0833,0.7633,0.42950000000000005,1.1164,1.1645999999999999,1.2712999999999999,1.057,0.7911,0.0574,0.051,0.0767,0.8731,0.0031,0.8723000000000001,0.8378,0.9039,0.0695,0.0031,0.0767,0.08560000000000001,0.045599999999999995,0.098,0.0139,0.1165,0.1133,0.030899999999999997
